ID,Smiles,IC50 (nM),canonical_smiles,Molecular Weight,LogP,num_H_acceptors,num_H_Donors
50311898,CCCc1c(O[C@H](C(O)=O)c2ccc(cc2)C(C)C)c(Cl)cc2n(CC)c(=O)oc12,1410.0,CCCc1c(O[C@H](C(=O)O)c2ccc(C(C)C)cc2)c(Cl)cc2c1oc(=O)n2CC,431.9160000000002,5.548400000000004,5,1
50386720,OC(=O)Cc1coc2cc(OCc3cc(on3)-c3ccc(cc3)C(F)(F)F)ccc12,1420.0,O=C(O)Cc1coc2cc(OCc3cc(-c4ccc(C(F)(F)F)cc4)on3)ccc12,417.339,5.312700000000003,5,1
60747,Cc1oc(nc1CCCc1ccc(C[C@H](C(O)=O)n2cccc2)cc1)-c1ccccc1,1430.0,Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@H](C(=O)O)n2cccc2)cc1,414.50500000000005,5.495220000000003,4,1
50181242,Cc1oc(nc1CCOc1ccc(OC(C)(C)C(O)=O)cc1)-c1ccccc1,1445.0,Cc1oc(-c2ccccc2)nc1CCOc1ccc(OC(C)(C)C(=O)O)cc1,381.4280000000001,4.513520000000002,5,1
50823466,Cc1oc(nc1CCOc1ccc(CC(C)(Oc2ccc(C)cc2)C(O)=O)cc1)-c1ccc(cc1)-c1ccccc1,1461.0,Cc1ccc(OC(C)(Cc2ccc(OCCc3nc(-c4ccc(-c5ccccc5)cc4)oc3C)cc2)C(=O)O)cc1,547.6510000000003,7.711740000000008,5,1
50386714,Cc1cc(OCc2cc(on2)-c2ccc(cc2)C(F)(F)F)cc2scc(CC(O)=O)c12,1470.0,Cc1cc(OCc2cc(-c3ccc(C(F)(F)F)cc3)on2)cc2scc(CC(=O)O)c12,447.4340000000002,6.0896200000000045,5,1
50939199,Cc1cc(Oc2cccc(CNC(=O)c3ccc(cc3Oc3ccccc3)C(F)(F)F)c2)ccc1OC(C)(C)C(O)=O,1480.0,Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3Oc3ccccc3)c2)ccc1OC(C)(C)C(=O)O,579.5710000000001,7.770420000000007,5,2
50361371,CC(C)OC(=O)NCc1cc(OCCc2nc(sc2C)N2CCOCC2)ccc1CCC(O)=O,1495.0,Cc1sc(N2CCOCC2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)OC(C)C)c1,491.6100000000003,3.561420000000002,8,2
50939349,CCCc1c(OCCCN(C)c2cccc(CC(O)=O)c2)ccc2c(noc12)C(F)(F)F,1500.0,CCCc1c(OCCCN(C)c2cccc(CC(=O)O)c2)ccc2c(C(F)(F)F)noc12,450.4570000000001,5.331500000000005,5,1
51188950,CCCCCCCCCCCCCCCC(O)=O,1500.0,CCCCCCCCCCCCCCCC(=O)O,256.4299999999999,5.552300000000005,1,1
